BugHunter.Analyzers.CmsApiGuidelinesRules.Analyzers.WhereLikeMethodAnalyzer;0,108;0,063;0,06;0,078;0,058;0,059;0,059;0,061;0,375;0,187;0,155;0,056;0,058;0,493;0,059;0,059;0,057;0,091;0,185;0,057;0,061;0,097;0,057;0,058;0,282;0,295;0,192;0,06;0,153;0,06;0,058;0,059;0,179;0,197;0,144;0,06;0,189;0,186;0,056;0,058;0,059;0,358;0,177;0,057;0,124;0,057;0,173;0,139;0,058;0,057;0,057;0,058;0,189;0,065;0,056;0,057;0,124;0,09;0,059;0,09;0,056;0,061;0,193;0,295;0,057;0,06;0,057;0,057;0,057;0,058;0,06;0,056;0,057;0,057;0,06;0,289;0,17;0,058;0,058;0,058;0,058;0,062;0,105;0,07;0,058;0,057;0,062;0,056;0,061;0,214;0,057;0,059;0,06;0,058;0,18;0,058;0,127;0,057;0,194;0,058
BugHunter.Analyzers.CmsApiGuidelinesRules.Analyzers.EventLogArgumentsAnalyzer;0,103;0,084;0,115;0,055;0,046;0,057;0,135;0,05;0,048;0,112;0,2;0,197;0,177;0,11;0,046;0,124;0,047;0,047;0,052;0,046;0,084;0,159;0,096;0,124;0,073;0,05;0,057;0,048;0,104;0,143;0,177;0,086;0,048;0,046;0,303;0,053;0,224;0,237;0,148;0,076;0,066;0,056;0,046;0,101;0,083;0,045;0,048;0,209;0,145;0,131;0,046;0,207;0,045;0,143;0,046;0,047;0,081;0,046;0,046;0,074;0,046;0,156;0,048;0,046;0,157;0,344;0,045;0,09;0,059;0,099;0,083;0,264;0,048;0,046;0,046;0,09;0,103;0,183;0,198;0,287;0,123;0,202;0,048;0,066;0,231;0,232;0,051;0,046;0,048;0,116;0,047;0,216;0,047;0,046;0,053;0,047;0,046;0,077;0,046;0,159
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.HttpRequestQueryStringAnalyzer;0,075;0,069;0,068;0,233;0,066;0,069;0,065;0,067;0,068;0,15;0,065;0,066;0,071;0,159;0,075;0,066;0,07;0,103;0,071;0,07;0,07;0,34;0,128;0,068;0,071;0,071;0,13;0,073;0,069;0,068;0,068;0,065;0,27;0,068;0,065;0,065;0,065;0,068;0,067;0,168;0,135;0,065;0,214;0,069;0,07;0,064;0,067;0,072;0,069;0,166;0,065;0,064;0,181;0,156;0,079;0,068;0,064;0,072;0,065;0,073;0,065;0,138;0,261;0,174;0,071;0,124;0,192;0,067;0,067;0,064;0,066;0,066;0,067;0,066;0,165;0,066;0,07;0,071;0,217;0,066;0,065;0,07;0,068;0,178;0,067;0,07;0,065;0,074;0,066;0,076;0,066;0,07;0,07;0,066;0,204;0,068;0,066;0,066;0,067;0,064
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.HttpRequestUrlAnalyzer;0,072;0,157;0,071;0,198;0,065;0,069;0,066;0,07;0,135;0,063;0,065;0,066;0,068;0,065;0,169;0,066;0,067;0,068;0,226;0,072;0,096;0,064;0,066;0,063;0,068;0,266;0,066;0,067;0,07;0,153;0,153;0,063;0,065;0,137;0,067;0,064;0,062;0,064;0,063;0,063;0,068;0,066;0,068;0,07;0,166;0,066;0,068;0,063;0,068;0,065;0,064;0,064;0,065;0,063;0,069;0,067;0,067;0,068;0,063;0,065;0,066;0,064;0,063;0,064;0,174;0,157;0,062;0,063;0,287;0,064;0,068;0,068;0,066;0,176;0,065;0,07;0,166;0,071;0,069;0,063;0,064;0,063;0,067;0,068;0,066;0,257;0,066;0,102;0,065;0,133;0,064;0,063;0,068;0,065;0,095;0,071;0,066;0,067;0,068;0,063
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.HttpSessionSessionIdAnalyzer;0,066;0,064;0,065;0,125;0,142;0,067;0,064;0,067;0,067;0,064;0,063;0,066;0,063;0,064;0,066;0,064;0,079;0,064;0,123;0,064;0,067;0,064;0,353;0,07;0,066;0,124;0,065;0,066;0,137;0,064;0,067;0,067;0,067;0,065;0,067;0,067;0,142;0,179;0,068;0,08;0,065;0,158;0,066;0,188;0,064;0,23;0,09;0,064;0,074;0,066;0,064;0,154;0,064;0,067;0,065;0,125;0,07;0,064;0,065;0,065;0,07;0,066;0,065;0,064;0,143;0,38;0,065;0,068;0,064;0,065;0,065;0,097;0,073;0,07;0,065;0,065;0,067;0,065;0,079;0,064;0,065;0,068;0,066;0,067;0,064;0,072;0,174;0,116;0,07;0,067;0,072;0,178;0,067;0,066;0,064;0,064;0,068;0,067;0,066;0,069
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.ClientScriptMethodsAnalyzer;0,062;0,088;0,045;0,046;0,046;0,044;0,044;0,044;0,096;0,046;0,044;0,044;0,044;0,534;0,239;0,133;0,045;0,075;0,172;0,053;0,125;0,047;0,216;0,61;0,045;0,29;0,124;0,277;0,155;0,046;0,047;0,044;0,118;0,052;0,053;0,044;0,064;0,091;0,178;0,047;0,047;0,045;0,063;0,045;0,044;0,21;0,045;0,092;0,141;0,074;0,329;0,302;0,087;0,047;0,266;0,052;0,082;0,057;0,047;0,046;0,173;0,058;0,047;0,044;0,106;0,047;0,056;0,072;0,069;0,061;0,05;0,044;0,264;0,045;0,044;0,208;0,045;0,044;0,278;0,046;0,045;0,059;0,046;0,045;0,044;0,046;0,227;0,044;0,044;0,207;0,047;0,097;0,074;0,048;0,082;0,082;0,044;0,045;0,102;0,159
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.PageIsPostBackAnalyzer;0,055;0,087;0,053;0,057;0,049;0,059;0,049;0,053;0,147;0,05;0,049;0,05;0,052;0,103;0,053;0,079;0,052;0,09;0,05;0,13;0,057;0,049;0,057;0,137;0,049;0,053;0,05;0,05;0,049;0,049;0,069;0,051;0,055;0,05;0,05;0,048;0,053;0,05;0,261;0,052;0,053;0,161;0,053;0,049;0,049;0,049;0,049;0,151;0,049;0,049;0,133;0,049;0,053;0,051;0,16;0,049;0,056;0,051;0,049;0,052;0,049;0,05;0,164;0,052;0,049;0,052;0,049;0,052;0,049;0,048;0,084;0,049;0,049;0,05;0,053;0,049;0,05;0,051;0,05;0,048;0,058;0,056;0,05;0,054;0,05;0,056;0,051;0,049;0,107;0,052;0,049;0,165;0,051;0,168;0,051;0,051;0,157;0,049;0,071;0,049
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.PageIsCallbackAnalyzer;0,051;0,05;0,049;0,117;0,094;0,05;0,05;0,051;0,049;0,051;0,048;0,154;0,048;0,049;0,05;0,05;0,175;0,052;0,062;0,048;0,051;0,048;0,05;0,054;0,05;0,052;0,049;0,142;0,048;0,051;0,156;0,048;0,054;0,049;0,048;0,048;0,052;0,05;0,049;0,048;0,053;0,055;0,049;0,049;0,048;0,05;0,051;0,15;0,05;0,05;0,053;0,049;0,049;0,052;0,052;0,048;0,07;0,156;0,049;0,051;0,054;0,051;0,051;0,049;0,159;0,049;0,048;0,051;0,048;0,048;0,048;0,079;0,123;0,053;0,048;0,054;0,049;0,049;0,05;0,05;0,051;0,16;0,049;0,052;0,05;0,053;0,049;0,048;0,049;0,05;0,049;0,057;0,05;0,051;0,048;0,146;0,053;0,049;0,049;0,048
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.FormsAuthenticationSignOutAnalyzer;0,044;0,044;0,045;0,116;0,045;0,043;0,104;0,044;0,046;0,042;0,043;0,045;0,044;0,14;0,044;0,045;0,043;0,045;0,1;0,044;0,045;0,058;0,046;0,048;0,099;0,045;0,109;0,177;0,205;0,049;0,151;0,057;0,11;0,043;0,048;0,056;0,052;0,458;0,045;0,042;0,045;0,045;0,043;0,046;0,042;0,046;0,044;0,043;0,043;0,044;0,045;0,172;0,044;0,046;0,051;0,052;0,047;0,044;0,042;0,044;0,069;0,044;0,044;0,058;0,047;0,16;0,045;0,042;0,118;0,046;0,044;0,042;0,045;0,052;0,043;0,043;0,049;0,044;0,052;0,044;0,046;0,26;0,044;0,084;0,079;0,087;0,043;0,042;0,042;0,098;0,149;0,047;0,086;0,042;0,044;0,115;0,045;0,134;0,047;0,065
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringCompareToMethodAnalyzer;0,027;0,097;0,022;0,056;0,021;0,032;0,021;0,021;0,021;0,021;0,074;0,021;0,022;0,021;0,021;0,021;0,021;0,021;0,021;0,023;0,022;0,03;0,023;0,021;0,021;0,021;0,025;0,021;0,022;0,021;0,178;0,022;0,128;0,021;0,023;0,026;0,023;0,021;0,021;0,035;0,022;0,021;0,021;0,021;0,021;0,021;0,029;0,021;0,023;0,117;0,052;0,046;0,027;0,021;0,021;0,022;0,023;0,022;0,021;0,023;0,115;0,027;0,021;0,021;0,028;0,021;0,021;0,021;0,021;0,021;0,143;0,022;0,021;0,021;0,023;0,021;0,119;0,023;0,021;0,022;0,024;0,022;0,023;0,031;0,03;0,021;0,022;0,021;0,022;0,021;0,021;0,022;0,078;0,021;0,021;0,086;0,022;0,024;0,022;0,021
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringIndexOfMethodsAnalyzer;0,018;0,106;0,017;0,014;0,016;0,014;0,014;0,017;0,014;0,014;0,014;0,014;0,016;0,014;0,015;0,016;0,014;0,016;0,014;0,097;0,016;0,014;0,015;0,014;0,014;0,014;0,014;0,014;0,071;0,046;0,017;0,035;0,018;0,03;0,014;0,015;0,014;0,014;0,014;0,014;0,018;0,014;0,014;0,014;0,015;0,015;0,014;0,015;0,014;0,014;0,014;0,014;0,016;0,014;0,014;0,028;0,014;0,014;0,014;0,014;0,014;0,014;0,015;0,014;0,073;0,014;0,014;0,014;0,014;0,014;0,015;0,016;0,014;0,016;0,015;0,017;0,014;0,014;0,014;0,014;0,014;0,015;0,014;0,014;0,077;0,015;0,016;0,015;0,015;0,016;0,116;0,014;0,014;0,014;0,014;0,076;0,015;0,014;0,014;0,016
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringEqualsMethodAnalyzer;0,017;0,02;0,065;0,018;0,02;0,017;0,016;0,016;0,016;0,016;0,019;0,016;0,016;0,016;0,066;0,016;0,016;0,016;0,016;0,016;0,016;0,016;0,026;0,019;0,072;0,016;0,017;0,016;0,016;0,016;0,016;0,075;0,018;0,016;0,016;0,017;0,076;0,016;0,017;0,016;0,016;0,016;0,016;0,016;0,118;0,016;0,016;0,016;0,077;0,042;0,016;0,016;0,016;0,022;0,016;0,044;0,02;0,016;0,016;0,016;0,016;0,031;0,017;0,017;0,016;0,016;0,016;0,017;0,016;0,017;0,018;0,073;0,016;0,017;0,02;0,021;0,019;0,023;0,016;0,016;0,134;0,016;0,071;0,016;0,016;0,016;0,016;0,016;0,016;0,016;0,025;0,016;0,018;0,017;0,017;0,019;0,016;0,016;0,052;0,018
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringManipulationMethodsAnalyzer;0,016;0,013;0,013;0,013;0,013;0,111;0,015;0,095;0,013;0,013;0,014;0,013;0,019;0,013;0,014;0,015;0,013;0,013;0,013;0,013;0,013;0,013;0,074;0,013;0,016;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,014;0,102;0,013;0,013;0,013;0,013;0,068;0,013;0,013;0,028;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,015;0,013;0,013;0,013;0,013;0,08;0,069;0,013;0,013;0,106;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,013;0,014;0,013;0,013;0,013;0,013;0,016;0,016;0,013;0,013;0,013;0,013;0,013;0,014;0,013;0,101;0,022;0,013
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringStartAndEndsWithMethodsAnalyzer;0,016;0,016;0,016;0,016;0,016;0,016;0,016;0,016;0,078;0,015;0,016;0,083;0,015;0,016;0,016;0,016;0,016;0,016;0,015;0,015;0,016;0,016;0,016;0,016;0,015;0,017;0,077;0,016;0,015;0,018;0,016;0,014;0,018;0,016;0,017;0,015;0,029;0,016;0,106;0,016;0,017;0,015;0,016;0,015;0,015;0,116;0,027;0,015;0,015;0,015;0,015;0,016;0,016;0,015;0,09;0,015;0,015;0,016;0,018;0,016;0,016;0,019;0,172;0,015;0,076;0,057;0,015;0,038;0,015;0,016;0,016;0,015;0,089;0,146;0,032;0,074;0,015;0,121;0,018;0,015;0,016;0,082;0,11;0,016;0,018;0,047;0,129;0,016;0,016;0,016;0,015;0,016;0,016;0,016;0,015;0,016;0,095;0,015;0,016;0,016
