BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.HttpRequestCookiesAnalyzer;0,156;0,137;0,137;0,269;0,254;0,139;0,163;0,138;0,138;0,14;0,266;0,419;0,141;0,137;0,138;0,382;0,138;0,14;0,137;0,277;0,203;0,315;0,273;0,139;0,218;0,678;0,138;0,139;0,139;0,138;0,431;0,138;0,139;0,138;0,137;0,435;0,154;0,139;0,139;0,399;0,138;0,139;0,138;0,175;0,138;0,137;0,138;0,149;0,302;0,138;0,188;0,138;0,138;0,256;0,138;0,139;0,291;0,34;0,138;0,139;0,297;0,138;0,14;0,137;0,303;0,439;0,139;0,338;0,137;0,193;0,429;0,19;0,138;0,562;0,138;0,141;0,139;0,204;0,139;0,138;0,138;0,513;0,138;0,138;0,138;0,223;0,142;0,138;0,14;0,17;0,374;0,139;0,33;0,138;0,185;0,139;0,138;0,138;0,278;0,138
BugHunter.Analyzers.StringAndCultureRules.Analyzers.StringCompareStaticMethodAnalyzer;0,149;0,135;0,244;0,135;0,257;0,153;0,378;0,341;1,045;0,136;0,134;0,136;0,134;0,136;0,134;0,135;0,23;0,134;0,135;0,136;0,134;0,134;0,167;0,135;0,135;0,134;0,295;0,134;0,135;0,345;0,134;0,238;0,369;0,134;0,135;0,136;0,143;0,408;0,134;0,135;0,135;0,134;0,135;0,167;0,135;0,51;0,136;0,134;0,134;0,382;0,32;0,136;0,291;0,165;0,134;0,134;0,134;0,136;0,292;0,401;0,196;0,135;0,136;0,135;0,261;0,134;0,134;0,134;0,296;0,135;0,319;0,175;0,148;0,134;0,134;0,498;0,182;0,423;0,259;0,27;0,135;0,134;0,136;0,135;0,135;0,136;0,143;0,189;0,135;0,268;0,134;0,134;0,134;0,135;0,135;0,136;0,134;0,206;0,135;0,134
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.HttpRequestUrlAnalyzer;0,146;0,143;0,3;0,417;0,148;0,295;0,144;0,144;0,467;0,146;0,146;0,299;0,146;0,454;0,144;0,563;0,789;0,479;0,271;0,144;0,144;0,15;0,147;0,147;0,161;0,143;0,205;0,145;0,145;0,347;0,145;0,451;0,145;0,145;0,193;0,202;0,152;0,15;0,276;0,175;0,169;0,398;0,635;0,144;0,144;0,284;0,146;0,144;0,197;0,144;0,237;0,144;0,157;0,146;0,176;0,321;0,144;0,147;0,145;0,145;0,472;0,144;0,38;0,151;0,274;0,367;0,145;0,262;0,3;0,286;0,317;0,144;0,144;0,145;0,278;0,147;0,144;0,337;0,154;0,146;0,144;0,143;0,39;0,154;0,146;0,156;0,146;0,144;0,145;0,143;0,144;0,145;0,145;0,145;0,146;0,145;0,577;0,392;0,24;0,281
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.PageIsCallbackAnalyzer;0,143;0,177;0,289;0,583;0,643;0,144;0,143;0,248;0,147;0,145;0,144;0,144;0,147;0,143;0,157;0,146;0,326;0,33;0,576;0,142;0,143;0,296;0,178;0,144;0,145;0,143;0,144;0,144;0,5;0,142;0,144;0,143;0,41;0,201;0,15;0,143;0,143;0,142;0,144;0,509;0,147;0,152;0,143;0,441;0,152;0,142;0,143;0,143;0,144;0,296;0,161;0,142;0,304;0,194;0,143;0,144;0,142;0,144;0,143;0,147;0,145;0,527;0,144;0,142;0,144;0,29;0,144;0,276;0,202;0,15;0,144;0,154;0,243;0,496;0,143;0,201;0,333;0,425;0,143;0,188;0,142;0,189;0,146;0,143;0,466;0,143;0,144;0,253;0,143;0,142;0,144;0,143;0,143;0,142;0,4;0,174;0,143;0,143;0,143;0,144
BugHunter.Analyzers.CmsApiGuidelinesRules.Analyzers.WhereLikeMethodAnalyzer;0,142;0,398;0,141;0,272;0,152;0,142;0,141;0,454;0,171;0,246;0,141;0,301;0,417;0,142;0,295;0,141;0,14;0,14;0,141;0,142;0,282;0,14;0,143;0,283;0,583;0,221;0,142;0,484;0,183;0,142;0,301;0,143;0,278;0,195;0,141;0,168;0,273;0,14;0,37;0,142;0,269;0,288;0,297;0,142;0,14;0,487;0,143;0,141;0,141;0,703;0,359;0,162;0,141;0,141;0,141;0,141;0,14;0,612;0,32;0,141;0,141;0,141;0,143;0,141;0,149;0,336;0,403;0,141;0,154;0,281;0,355;0,14;0,14;0,141;0,142;0,505;0,142;0,141;0,145;0,142;0,487;0,167;0,142;0,331;0,472;0,142;0,141;0,14;0,141;0,385;0,141;0,141;0,448;0,14;0,314;0,142;0,141;0,362;0,173;0,196
BugHunter.Analyzers.CmsApiReplacementRules.Analyzers.FormsAuthenticationSignOutAnalyzer;0,137;0,136;0,137;0,144;0,137;0,138;0,137;0,137;0,249;0,342;0,263;0,137;0,285;0,138;0,136;0,557;0,136;0,136;0,137;0,184;0,277;0,295;0,138;0,136;0,137;0,136;0,138;0,15;0,45;0,137;0,242;0,185;0,14;0,137;0,137;0,138;0,136;0,136;0,137;0,296;0,136;0,138;0,137;0,138;0,179;0,136;0,17;0,137;0,136;0,137;0,197;0,138;0,3;0,138;0,137;0,136;0,136;0,139;0,18;0,137;0,136;0,259;0,182;0,138;0,137;0,136;0,137;0,136;0,504;0,606;0,257;0,136;0,429;0,201;0,278;0,136;0,137;0,364;0,137;0,452;0,148;0,136;0,138;0,137;0,339;0,138;0,137;0,136;0,137;0,136;0,512;0,138;0,136;0,136;0,137;0,31;0,137;0,185;0,247;0,136
BugHunter.Web.Analyzers.CmsApiGuidelinesRules.Analyzers.ValidationHelperGetAnalyzer;0,076;0,073;0,075;0,076;0,074;0,073;0,073;0,073;0,075;0,125;0,267;0,073;0,076;0,074;0,075;0,074;0,074;0,074;0,074;0,076;0,074;0,074;0,34;0,075;0,187;0,071;0,074;0,073;0,074;0,074;0,074;0,075;0,355;0,075;0,074;0,079;0,075;0,073;0,074;0,074;0,073;0,073;0,074;0,075;0,074;0,073;0,076;0,073;0,074;0,54;0,527;0,206;0,072;0,075;0,073;0,076;0,132;0,073;0,074;0,074;0,072;0,073;0,076;0,074;0,072;0,077;0,072;0,073;0,074;0,073;0,123;0,076;0,073;0,221;0,268;0,075;0,139;0,075;0,074;0,076;0,547;0,073;0,074;0,073;0,072;0,077;0,08;0,074;0,323;0,074;0,074;0,074;0,258;0,531;0,077;0,076;0,075;0,077;0,076;0,074
BugHunter.Web.Analyzers.CmsBaseClassesRules.Analyzers.PageBaseAnalyzer;0,036;0,061;0,232;0,043;0,082;0,045;0,045;0,051;0,049;0,037;0,036;0,048;0,037;0,083;0,041;0,049;0,046;0,04;0,031;0,044;0,043;0,042;0,018;0,04;0,04;0,037;0,023;0,045;0,048;0,043;0,06;0,037;0,039;0,067;0,023;0,037;0,041;0,044;0,036;0,042;0,036;0,06;0,037;0,086;0,09;0,053;0,047;0,066;0,031;0,033;0,079;0,062;0,066;0,091;0,041;0,037;0,036;0,042;0,042;0,019;0,089;0,019;0,037;0,27;0,036;0,018;0,037;0,036;0,026;0,037;0,262;0,038;0,02;0,043;0,046;0,276;0,036;0,022;0,084;0,036;0,018;0,037;0,036;0,037;0,018;0,039;0,037;0,022;0,019;0,115;0,037;0,041;0,037;0,028;0,23;0,04;0,038;0,036;0,037;0,019
BugHunter.Web.Analyzers.CmsBaseClassesRules.Analyzers.WebPartBaseAnalyzer;0,015;0,271;0,016;0,015;0,021;0,015;0,015;0,029;0,015;0,015;0,015;0,016;0,015;0,015;0,015;0,015;0,016;0,016;0,016;0,015;0,016;0,017;0,016;0,015;0,015;0,015;0,015;0,015;0,026;0,015;0,015;0,015;0,016;0,015;0,015;0,015;0,019;0,015;0,015;0,015;0,015;0,015;0,015;0,015;0,015;0,016;0,015;0,015;0,014;0,015;0,015;0,015;0,016;0,017;0,05;0,014;0,023;0,015;0,015;0,202;0,02;0,015;0,015;0,015;0,015;0,015;0,015;0,015;0,015;0,016;0,017;0,015;0,015;0,015;0,015;0,246;0,015;0,015;0,016;0,015;0,017;0,015;0,015;0,015;0,015;0,015;0,037;0,257;0,015;0,015;0,015;0,016;0,016;0,015;0,015;0,018;0,015;0,015;0,015;0,021
BugHunter.Web.Analyzers.CmsBaseClassesRules.Analyzers.UserControlBaseAnalyzer;0,004;0,004;0,004;0,005;0,004;0,007;0,004;0,004;0,004;0,005;0,007;0,004;0,004;0,004;0,005;0,004;0,004;0,015;0,023;0,005;0,004;0,004;0,04;0,004;0,004;0,005;0,03;0,004;0,004;0,004;0,005;0,004;0,004;0,004;0,23;0,004;0,004;0,004;0,004;0,004;0,07;0,027;0,004;0,01;0,004;0,005;0,004;0,018;0,022;0,039;0,004;0,004;0,004;0,004;0,023;0,004;0,005;0,004;0,004;0,022;0,004;0,025;0,004;0,004;0,004;0,022;0,004;0,004;0,04;0,005;0,004;0,004;0,022;0,005;0,004;0,01;0,004;0,023;0,004;0,004;0,023;0,005;0,004;0,004;0,031;0,004;0,004;0,023;0,025;0,004;0,004;0,004;0,03;0,022;0,004;0,027;0,004;0,004;0,004;0,023
